政府 (zhèngfǔ)	government	9	bbc322d94aeeefbbd5627f37042deacf	政府要为民服务。	大政府。
国家 (guójiā)	country; nation	9	da290a3b723bb3a5f84e2c15db54d615	这个国家很大。	大国家。
人民 (rénmín)	people	9	8f3cbed10297e9f60b96f8c08b7249df	人民是国家的主人。	人民群众。
社会 (shèhuì)	society	9	d7ca175944bf1b7a8dea578387c67552	社会需要稳定。	大社会。
公民 (gōngmín)	citizen	9	eda17a8141d1a92b30b3927731981158	公民有权利和义务。	好公民。
群众 (qúnzhòng)	the masses	9	54e0ff41b3ed16703e603306da627dfd	听取群众意见。	大群众。
家乡 (jiāxiāng)	hometown	9	73efbf0df51d1d546c88a2e2e47ab348	我的家乡在江苏。	老家乡。
国籍 (guójí)	nationality	9	69b7113ccb1a84b26baa6d66be7cedef	她是中国国籍。	国籍。
民族 (mínzú)	ethnic group	9	7bb3c192eb17ca51ba42ea9a3e270ecf	中国有五十六个民族。	少数民族。
祖国 (zǔguó)	motherland	9	ad4e1cfc0df762805f195abeb4aa9f22	祖国万岁。	大祖国。
首都 (shǒudū)	capital city	9	d36d64194d8eded29f2d343dffd5b7fa	北京是中国的首都。	首都。
城 (chéng)	city; town	9	293c3c91ce7d81fcd676a5fd9bf59602	这座城很古老。	古城。
县 (xiàn)	county	9	80ebf0d06d835a8a580d5a4c111fc305	我老家是个小县。	县城。
法律 (fǎlǜ)	law	9	92c981d48b5c0a722739638d108a3416	法律面前人人平等。	大法律。
法庭 (fǎtíng)	court	9	57a232dc5c2d8191945f728d932f1f15	法庭上要诚实。	大法庭。
法院 (fǎyuàn)	court of law	9	baccf51c88e9517f4788aa09ef9936c2	法院判决很公正。	地方法院。
法官 (fǎguān)	judge	9	2cbe5dc58230663a29d225b04fa14836	法官的判决很重要。	大法官。
检察官 (jiǎncháguān)	prosecutor	9	f67f780d3eccf2d766cdfb81e0628a20	检察官起诉了他。	检察官。
被告 (bèigào)	defendant	9	98b16b5516e35c840ba7616721fc9dac	被告承认了罪行。	被告。
原告 (yuángào)	plaintiff	9	fd0d0462592ad1a5365c29c5988e6c87	原告提起诉讼。	原告。
证据 (zhèngjù)	evidence	9	ac9484639aba856c36673f4e6457de50	警察找到了证据。	大证据。
证人 (zhèngrén)	witness	9	a8a3dc10b0e516cd351567863cd15f00	证人出庭作证。	大证人。
案件 (ànjiàn)	case	9	ebdbd3fe95d4e5bede9affaacd2e1927	这个案件很复杂。	大案件。
判决 (pànjué)	verdict; judgment	9	40c48f111e2778f43926591682b1af6b	法官做出判决。	判决书。
权利 (quánlì)	rights	9	5f6aac7ddb0e5f6addc56357a8805cc6	这是我的权利。	大权利。
义务 (yìwù)	duty; obligation	9	e62148f1e337c5bce95d7465f1076a31	纳税是公民义务。	大义务。
自由 (zìyóu)	freedom	9	0ab52f644d1e713d3cc1fbd9356cf84f	人人都向往自由。	大自由。
平等 (píngděng)	equality	9	3e0a2638ebd754381153912df632b40e	法律面前人人平等。	大平等。
