il / la	the	1	944ce1d14822db98ca7a5f3736505960	Il libro è sul tavolo e la rivista è sulla sedia accanto.	Il sole brilla.
i / le	the (plural)	1	631276a78cbda978dcc92959091d2538	I bambini e le bambine giocano insieme nel cortile della scuola elementare.	I gatti dormono.
lo / gli	the (masculine, special forms)	1	708de54dc79cf2c1913e6fb0b1d172cf	Lo zio e gli amici si incontrano ogni domenica al bar del paese.	Lo studente legge.
un / una	a / an	1	7505673bc466fa166eebcf10fa51a230	Vorrei un caffè e una bottiglia d'acqua naturale, per favore.	C'è una macchina.
questo / questa	this	1	aa5969a469efb65007feb6da0b3081ec	Questo libro e questa rivista sono molto interessanti per la mia ricerca.	Questo è bello.
quello / quella	that	1	a176df6426da031a97e2d4a4ec6e44a9	Quello che hai detto e quella decisione mi hanno fatto riflettere a lungo.	Quella casa è grande.
mio / mia	my	1	eab89131c35a3a78745aa698f8fe90a5	Il mio cane e la mia gatta vivono insieme in armonia da molti anni.	È mia.
tuo / tua	your (singular informal)	1	7c4684008ac5e8a3a7a0b7f8cc8126b1	Il tuo lavoro e la tua passione mi ispirano davvero ogni giorno.	È tuo?
suo / sua	his / her / its	1	633e5078b0dc3e527745d26bf281ddc3	Il suo libro e la sua penna sono sempre sulla scrivania ordinata.	È suo.
nostro / nostra	our	1	806a2eff49607bd9d9093156f97c09df	Il nostro paese e la nostra cultura sono ricchi di storia e tradizioni.	È nostra.
io	I	1	f98ed07a4d5f50f7de1410d905f1477f	Io penso che tu abbia ragione su questo argomento delicato.	Io sono qui.
tu	you (singular informal)	1	b6b4ce6df035dcfaa26f3bc32fb89e6a	Tu hai sempre saputo come farmi sorridere anche nei momenti difficili.	Tu cosa pensi?
lui	he	1	55681f25f2b5ce8a670140d1dff04da5	Lui è arrivato in ritardo perché il treno era stato cancellato all'ultimo momento.	Lui dorme.
lei	she; you (formal)	1	688f227b9cad4edeed15f067e04d3764	Lei lavora in ospedale come medico da più di vent'anni ormai.	Lei è qui.
noi	we	1	5585e79028e8d00e7a26a68b168739bd	Noi siamo amici da tanti anni e ci conosciamo molto bene a vicenda.	Noi mangiamo.
voi	you (plural)	1	0106085c83556205a5aef641b6eb76a5	Voi avete fatto un ottimo lavoro durante questo progetto difficile e complesso.	Voi siete pronti?
loro	they / them	1	b66f36de26d6b937e64d72f5a5fafac0	Loro vivono in una casa grande con un bel giardino in periferia.	Loro arrivano domani.
mi	me / myself	1	29bfe372865737fe2bfcfd3618b1da7d	Quando mi vedi triste, sai sempre come farmi tornare il sorriso.	Mi chiamo Marco.
ti	you / yourself	1	e00fba6fedfb8a49e13346f7099a23fc	Ti aspetto da un'ora davanti al cinema, dimmi dove sei.	Ti amo.
ci	us / there	1	35ea51baf1fe7f0142ad5f950855dde0	Ci sono molte persone alla festa stasera e ci stiamo divertendo tantissimo.	Ci vediamo.
vi	you (plural) / yourselves	1	35b36b28916d38b34abddf832e286126	Vi scrivo per ringraziarvi del bellissimo regalo che mi avete fatto.	Vi saluto.
si	oneself / one	1	ac5585d98646d255299c359140537783	Si dice che il tempo cambierà nei prossimi giorni e che pioverà molto.	Si vede.
me	me (stressed)	1	ab86a1e1ef70dff97959067b723c5c24	Per me è importante avere del tempo libero per dedicarmi ai miei hobby.	Vieni con me.
