pasta	pasta	3	871235bcf942b6904980603b4cf5f189	La pasta italiana è famosa in tutto il mondo per la sua qualità eccellente e tradizione antica.	Mangio la pasta.
pizza	pizza	3	7cf2db5ec261a0fa27a502d3196a6f60	La pizza margherita è il piatto italiano più conosciuto e amato in tutto il mondo intero.	Una pizza, prego.
riso	rice	3	48d0429f32fd76867c6ded7bb8f54739	Il riso è la base di molti piatti italiani come il risotto alla milanese tradizionale e cremoso.	Cucino il riso.
formaggio	cheese	3	ed9b86f2c6796b773cfda6c0ed24b2e3	Il formaggio italiano come il parmigiano è conosciuto e apprezzato in tutto il mondo intero.	Un po' di formaggio.
frutta	fruit	3	e08129d05e47a27320d063037c5ef3ae	Mangio sempre frutta fresca a colazione perché è sana e mi dà energia per la giornata.	Mangio frutta.
verdura	vegetable	3	a793a8f9fb1dc73a47c630fd086da0d5	La verdura del mio orto è biologica e ha un sapore davvero speciale e naturale buonissimo.	Mangio verdura.
carne	meat	3	409f4cd5e6a103f5a0d4bfcc18215b0e	Preferisco mangiare carne bianca come il pollo invece della carne rossa più pesante e grassa.	Carne alla griglia.
pesce	fish	3	390cb69fae0bf57dfb1ef44b30d5eb87	Il pesce fresco del mercato è il migliore per preparare un buon piatto di pesce al forno.	Pesce al forno.
sale	salt	3	e70b59714528d5798b1c8adaf0d0ed15	Bisogna aggiungere un pizzico di sale alla pasta mentre bolle nell'acqua calda della pentola.	Passami il sale.
zucchero	sugar	3	374362d9d73727148c366856d40e0146	Metto sempre due cucchiaini di zucchero nel mio caffè ogni mattina al bar del paese.	Senza zucchero.
olio	oil	3	c20c2b248d84d014f3b6ca696692c333	L'olio d'oliva extra vergine è la base della cucina italiana tradizionale e mediterranea originale.	Olio d'oliva.
burro	butter	3	0d4f505ff8ecdb25178fec66b46262df	Spalmo il burro sul pane appena tostato per fare una colazione veloce e saporita ogni mattina.	Pane e burro.
uovo	egg	3	fa085da61f8dde8d0e2f021c3fbb75de	Per fare una buona frittata servono almeno tre uova fresche di gallina ruspante di campagna.	Un uovo sodo.
latte	milk	3	c18c81318d17d0a77f6264877360cfa6	Bevo un bicchiere di latte caldo prima di andare a dormire ogni sera per rilassarmi.	Latte e biscotti.
dolce	dessert / sweet	3	128c85534e12fcb8a553f44c436ce4e1	Per dessert mia nonna prepara sempre un dolce tradizionale fatto in casa con le sue mani.	Mi piace il dolce.
minestra	soup	3	4cc1db89bd7c54adff98291405ea5b33	La minestra di verdure è perfetta per riscaldarsi durante una fredda serata invernale a casa propria.	Una minestra calda.
insalata	salad	3	46ac8b33211ac65bb9a13f853ec80699	Per pranzo mi preparo sempre un'insalata mista con pomodori, cetrioli e olio d'oliva extra vergine.	Un'insalata fresca.
mela	apple	3	661f6ca42f69f22915ab45429418421b	Una mela al giorno toglie il medico di torno, dice un proverbio italiano antico e popolare.	Mangio una mela.
pera	pear	3	d8795f0d07280328f80e59b1e8414c49	La pera matura è dolcissima e perfetta per fare una marmellata casalinga in autunno fresco.	Una pera dolce.
arancia	orange	3	aa0ff4dc76a016304bf02a19d75ebe3e	L'arancia è ricca di vitamina C ed è ottima durante l'inverno per evitare il raffreddore stagionale.	Un'arancia matura.
limone	lemon	3	299a58ef0ca158087c894bde8429a4ad	Spremo sempre un po' di limone sul pesce per dargli un sapore più fresco e gradevole.	Succo di limone.
fragola	strawberry	3	a315d7da54e1a2214a0431ea79669785	La fragola di stagione è dolcissima e profumata, è il mio frutto preferito di primavera.	Una fragola rossa.
uva	grapes	3	d3da5eb0da6870aec2297a935d7159a8	L'uva di settembre è dolce e succosa, perfetta per fare un buon vino italiano d'annata.	Un grappolo d'uva.
banana	banana	3	72b302bf297a228a75730123efef7c41	Una banana matura al mattino mi dà l'energia necessaria per affrontare la giornata di lavoro lunga.	Mangio una banana.
pomodoro	tomato	3	5c2ef40a458d57a952be0937672faf07	Il pomodoro fresco dell'orto è la base del sugo della pasta italiana tradizionale di mia nonna.	Pomodori freschi.
patata	potato	3	35bc8cec895861697a0243c1304c7789	La patata bollita è un contorno semplice ma molto gustoso da abbinare a tante pietanze diverse.	Patate fritte.
