pareil / pareille	the same	8	26677f61881e98b146bccdb463055306	Ma fille porte une robe pareille a celle de sa grande soeur aujourd'hui.	Ce problème est pareil à celui que nous avons rencontré hier.
italien / italienne	Italian	8	48fb24a8c550f0571648bab00809a457	Mon mari prepare un risotto italien delicieux pour le diner de famille.	La cuisine italienne est réputée pour sa délicatesse.
suggérer	to suggest	8	bd2706aa65b2a515dadda0385644969f	Mon ami me suggere souvent des livres passionnants a lire pendant les vacances.	Elle a suggéré une nouvelle approche pour résoudre le problème.
interrompre	to interrupt	8	5858a147ef706e23eb49691399f609a7	Le directeur va interrompre la reunion pour annoncer une nouvelle importante.	Merci de ne pas m'interrompre pendant que je parle.
au-dessus	above	8	14f42bda707348b834b5a9bf9a4554b6	L'avion volait au-dessus de la mer Mediterranee toute la matinee.	L'avion vole au-dessus des nuages.
une agence	an agency	8	c8fa433451e3421ebcfa492890f35f44	Cette agence de voyage propose des sejours adaptes aux familles avec enfants.	Ils ont contacté une agence immobilière pour trouver une maison.
une usine	a factory	8	0e619c502a2626e72b4ebef7ffcb9b16	Mon oncle a travaille dans une usine de textiles pendant trente ans.	L'usine produit des milliers de voitures chaque année.
unir	to unite	8	20c155d0d6cc0fa7ba14d6abf8e427d2	Le mariage de mes parents a su unir deux familles tres differentes.	Leur passion pour la musique les a unis depuis leur rencontre.
sourire	to smile	8	1524fa116f2e4acfb42b56ea52ae10d5	Mon fils sait toujours faire sourire sa grand-mere malade dans son lit.	Elle lui a souri chaleureusement en le saluant.
employé / employée	employee	8	5c234fc2ffb09a82f231823b4b72eced	Le nouvel employe a impressionne tout le monde par sa motivation et sa rigueur.	L'employée de la banque a traité sa demande de prêt.
un sommet	a summit	8	c8ceedaf5a6d4c58a62dd6a7f79364d5	Mon frere a atteint le sommet du Mont-Blanc apres trois jours d'ascension.	Les dirigeants mondiaux se réunissent pour discuter des problèmes mondiaux lors du sommet.
franchir	to overcome	8	028e890150a69338451b1f468b03884f	Mon mari a su franchir toutes les etapes de sa formation professionnelle.	Ils ont réussi à franchir toutes les étapes du processus de sélection.
évident / évidente	obvious	8	914485978ed2c346e4468e5b9b2bc38d	Le talent de cet enfant pour le dessin est tout a fait evident.	Il était évident qu'ils étaient heureux ensemble.
un comportement	a behavior	8	f15f96b5abd8192366d80bf1ab82877a	Le comportement de mon chien change quand un orage approche de la maison.	Son comportement en classe a été exemplaire cette année.
une fête	a party	8	33925c0c0e6fcaef788c9334c3670378	On organise une grande fete pour les soixante ans de papa samedi.	Ils ont organisé une grande fête pour célébrer leur anniversaire de mariage.
un rang	a rank	8	6b99129ccea2248e7f277427c07d1457	Ma fille est arrivee au troisieme rang du tournoi regional de natation.	Elle a obtenu le premier rang dans son école pour ses résultats exceptionnels.
écarter	to keep away	8	4e1024a8793a48dcd0bbb398294166f5	Le jardinier doit ecarter les branches mortes du vieux pommier de la cour.	Il a dû écarter cette idée car elle n'était pas réalisable.
une vague	a wave	8	ba5dce609132176d84fb8d54d4313759	Une grosse vague a renverse notre bateau pendant la balade en mer.	Une vague de chaleur s'est abattue sur la ville.
une réduction	a reduction	8	aba0e485ef38e9dd9f2ef2f338730c48	Cette boutique propose une reduction interessante sur les chaussures de randonnee.	Ils ont reçu une réduction spéciale pour les clients fidèles.
culturel / culturelle	cultural	8	7f412139ce88347441b340256fe65abb	Le centre culturel de mon village programme des concerts vraiment passionnants.	Le centre culturel propose des événements artistiques tout au long de l'année.
la coopération	cooperation	8	e7a34e82880bdbf2801c7485eb996458	La cooperation entre les deux clubs sportifs profite a tous les jeunes.	La coopération internationale est essentielle pour résoudre les problèmes mondiaux.
le sol	the floor / the ground	8	a245d0eb3184e65007b62b9c353fed03	Mon fils a renverse son verre de lait sur le sol de la cuisine.	Il a planté des légumes dans le sol fertile de son jardin.
une taille	a size	8	6c1aa72b59deb5a6b33d0ff0ee9c1720	Cette taille de pantalon ne me va vraiment pas, c'est trop petit.	Ce modèle est disponible en différentes tailles pour convenir à tous.
une vertu	a virtue	8	dd42a9958567afcb01ecd08c587012da	La generosite est une vertu rare et precieuse de nos jours.	La patience est une vertu qu'il admire chez les autres.
une distance	a distance	8	844ee98b6e10c7573162a60b8638918a	La distance entre nos deux maisons est de seulement dix kilometres.	La distance entre les deux villes est de cent kilomètres.
un automne	autumn	8	563178b6fe0451066e8952a5b2ad7c40	Cet automne a ete particulierement doux et long dans toute la region.	L'automne est ma saison préférée à cause des belles couleurs des feuilles.
un arrière	a back side	8	76173a6025e554a5477a275f8c8a534a	Mes enfants jouent tous dans l'arriere de la voiture pendant le voyage.	Il a fait un pas en arrière pour laisser passer les autres.
une vision	a vision	8	e14a880b04ccf07e18d39f8b3a6efb24	Mon medecin recommande un examen de la vision pour mon fils aine.	Son discours a offert une vision claire de l'avenir de l'entreprise.
investir	to invest	8	b0823b09662eb182eb902a1959bd4b96	Mes parents veulent investir dans une petite maison au bord de la mer.	Il a décidé d'investir dans des actions technologiques prometteuses.
diminuer	to decrease	8	dcaa83918742d49b7e4f0d9c5282f4f0	La temperature va diminuer brutalement cette nuit, alors prends une couverture.	Les températures vont diminuer au cours de la nuit.
un contenu	contents	8	53d88db7bd256389fc438751d54fccfd	Le contenu de ce paquet inconnu m'a vraiment intriguee toute la matinee.	Le contenu de ce livre est très instructif.
entourer	to surround	8	31031c9ff56223b5f0e0f93b59df2c2c	Une vieille muraille en pierre vient entourer ce magnifique chateau medieval.	Le jardin est entouré de haies vertes et fleuries.
juif / juive	Jewish	8	c5808f41801ea668bb657d437a6b60b5	Ma collegue juive prepare le sabbat avec ses enfants chaque vendredi soir.	Ils célèbrent les fêtes juives avec leur famille chaque année.
considérable	considerable	8	292325b2ad7d32d0458b1bd2fbea2e3c	Une somme considerable a ete versee pour la restauration du chateau historique.	L'effort qu'il a fourni est considérable.
une conduite	conduct / behavior	8	131fa6f9799bd509c111a7f5dc8d2f14	La conduite prudente reste essentielle sur les routes verglacees du Massif Central.	Sa conduite au volant était irréprochable.
une convention	a convention	8	ed6f0a6730568f499726c3741ca7a429	La prochaine convention des medecins aura lieu a Bordeaux en septembre.	Ils ont signé une convention pour régler le litige.
se réfugier	to take refuge	8	98dd3348580ec5f83e546aa3071b6b87	Mon chat aime se refugier sous le canape pendant les orages d'ete.	Ils ont dû se réfugier dans un abri pendant la tempête.
