une occasion	an opportunity	3	2d44939fa31fa729f4dc4aa6b9437b35	C'est une rare occasion de voir tous les freres reunis ensemble.	C'est une bonne occasion pour rencontrer de nouvelles personnes.
gros / grosse	big / large	3	aa40e9f17e304405e1ead88d9cd83378	Ce gros chien noir appartient au boulanger du village voisin.	Il a fait un gros effort pour terminer le projet à temps.
regarder	to watch	3	2203d1b4c5c269d8822b13de9462d750	J'aime regarder les etoiles depuis la terrasse quand le ciel est degage.	Nous allons regarder un film ce soir.
la plupart	most / the majority	3	b6755863ffbc3ea8c67852e1e9f7da41	La plupart des magasins ferment plus tot pendant le mois d'aout.	La plupart des invités étaient déjà partis quand nous sommes arrivés.
un / une deuxième	the second	3	71e0645ae4cd8a3bc8359023ef27e305	C'est la deuxieme fois cette semaine que la voiture refuse de demarrer.	C'est la deuxième fois qu'il a gagné cette année.
un résultat	a result	3	9656ee8e700cdffe0730402dd0f63770	Le resultat de cette experience scientifique a surpris toute l'equipe.	Les résultats de l'étude sont très prometteurs.
député / députée	deputy	3	cc3151347adb3f5cad9a97400551295d	La deputee de notre circonscription tient une permanence chaque vendredi matin.	Il a été élu député de sa région l'année dernière.
une terre	a land	3	85ad7385f6bb5154bada28e0683258ec	Mon grand-pere cultive sa terre avec passion depuis sa jeunesse.	Ils ont acheté une terre pour y construire leur maison.
valoir	to be worth	3	f69546d0a2ac704449eeaf731b867c99	Cette vieille horloge familiale doit valoir une petite fortune aujourd'hui.	Cette œuvre d'art vaut une fortune.
un dollar	a dollar	3	58e394c80086752e7f55f0119cb5684b	Mon fils a depense son dernier dollar dans la machine a bonbons.	Il a trouvé un dollar par terre en marchant dans le parc.
un intérieur	an interior	3	f8a91cd1767385546f61c01ae2c141e3	L'interieur de cette voiture sent encore le cuir neuf.	L'intérieur de la maison était décoré avec goût.
écouter	to listen to	3	365076e808b102da1e78aaae43f56790	Je voudrais ecouter cette emission de radio pendant le trajet du retour.	Elle aime écouter de la musique classique le soir.
