der Prozess	process / trial	10	f37328373978a42667341a277fa65b87	Der Heilungsprozess dauert mehrere Wochen und erfordert viel Geduld.	Das ist ein langer Prozess.
die Phase	phase	10	28bd0a24c184f37eb8e9dc715efe9bec	Jedes Kind durchläuft verschiedene Phasen in seiner Entwicklung.	Das ist nur eine Phase.
das System	system	10	d9d60afbc5d01f262685bc5a20d89498	Das neue Computersystem macht die Arbeit deutlich einfacher und schneller.	Das System funktioniert gut.
die Struktur	structure	10	9b7e0b60da3aca5a900404348ef39de8	Die Struktur des Unternehmens wurde komplett überarbeitet, um effizienter zu werden.	Die Struktur ist klar.
das Konzept	concept	10	b11cffe33bf329cdceaa3925eaffaad2	Das Konzept für den neuen Stadtpark wurde von den Bürgern begeistert aufgenommen.	Das Konzept ist gut.
die Strategie	strategy	10	48a85450a95def3d0f774d7fe5e75a0a	Die Marketingstrategie des Unternehmens muss an die veränderten Marktbedingungen angepasst werden.	Wir brauchen eine neue Strategie.
das Prinzip	principle	10	57692770e577227536c1f36a0140833f	Im Prinzip bin ich einverstanden, aber über einige Details müssen wir noch sprechen.	Das ist ein gutes Prinzip.
der Faktor	factor	10	fabf718676fb3eba44c41786d2510610	Das Wetter ist ein wichtiger Faktor, der den Erfolg der Veranstaltung beeinflusst.	Das ist ein entscheidender Faktor.
die Funktion	function / role	10	8ec721406747326fd49004c4904980b0	Die Hauptfunktion dieser Software ist es, große Datenmengen schnell zu analysieren.	Welche Funktion hat das?
der Typ	type / guy	10	ceb14da4b960134a600bde03924cad0b	Was für ein Typ Auto fährt er? Ich habe es gestern in der Einfahrt gesehen.	Er ist ein netter Typ.
die Sorte	sort / type / variety	10	9d6299137607a135d3e03fca3313daaa	In dieser Bäckerei gibt es über zwanzig verschiedene Sorten Brot.	Welche Sorte möchtest du?
die Art	kind / type / way / manner	10	c390c22060c1626f94dcd8dfcc7806f1	Die Art und Weise, wie er das Problem löste, beeindruckte alle im Team.	Was für eine Art ist das?
das Zubehör	accessories	10	f0e52cf82e924e0eaedc5a0af3736ba9	Im Geschäft gibt es auch passendes Zubehör für die Kamera.	Brauche ich Zubehör dazu?
das Merkmal	feature / characteristic	10	73552cbdc0393e58845217cc44f7009f	Ein besonderes Merkmal dieses Hauses ist der wunderschöne Wintergarten.	Das ist ein wichtiges Merkmal.
die Reaktion	reaction	10	f60b838b59fc6d6d53e6304dc67c88f5	Die Reaktion des Publikums auf seine Rede war überwältigend positiv.	Was war seine Reaktion?
die Haltung	attitude / posture	10	b0793176868396166bdb4804e5d0ecd8	Seine aufrechte Haltung verriet Selbstbewusstsein und Entschlossenheit.	Das ist eine gute Haltung.
die Perspektive	perspective	10	139c7c44bf845c49fc47e21b55b85be0	Wenn man das Problem aus einer anderen Perspektive betrachtet, ergeben sich ganz neue Lösungsmöglichkeiten.	Das ist eine interessante Perspektive.
die Tendenz	tendency / trend	10	0c266d25d2ff6401b011f144a0c938d1	Die Tendenz zu nachhaltigerem Konsum zeigt sich besonders bei jungen Menschen.	Die Tendenz ist positiv.
bisher	so far / until now	10	9f8047abddcfcaa1123788da48ae132e	Bisher haben wir keine Probleme gehabt, aber wir sollten trotzdem vorsichtig sein.	Bisher hat alles geklappt.
durchaus	quite / certainly / by all means	10	cf065a94e2f79a72bd7cf67538159c25	Es ist durchaus möglich, dass wir den Termin noch einmal verschieben müssen.	Das ist durchaus richtig.
lediglich	merely / only	10	19d8ec188af19dd3a141a931cb2d814a	Es handelt sich lediglich um ein Missverständnis, das schnell geklärt werden kann.	Das ist lediglich ein Vorschlag.
zudem	moreover / in addition	10	612e8f409852426b5f0a70ee368e9f0f	Das Restaurant bietet ausgezeichnetes Essen und ist zudem sehr preiswert.	Zudem ist er freundlich.
jeweils	each / respectively / in each case	10	24d17ffada6b4b3bb025ef197aae4219	Die Kurse finden jeweils dienstags und donnerstags von acht bis zehn Uhr statt.	Jeweils zwei Personen.
ebenso	equally / likewise / just as	10	6f414f4849cf7b10345ffb588737c07e	Er spricht fließend Deutsch und ebenso gut Englisch.	Ebenso wichtig ist Übung.
demnach	accordingly / therefore	10	e9bdd7cca927d25cc650a98d522d58c2	Die Studie zeigt klare Ergebnisse; demnach sollten wir unsere Strategie ändern.	Demnach stimmt das.
ausgerechnet	of all things / of all times	10	2bcc67a0a23c83caba5ee3e0fabd151f	Ausgerechnet an meinem Geburtstag musste es regnen, obwohl die ganze Woche schönes Wetter war.	Ausgerechnet heute!
keineswegs	by no means / not at all	10	4fb7afcd3ec0a1ff94f550438eeea077	Die Aufgabe ist keineswegs so einfach, wie sie auf den ersten Blick erscheint.	Das ist keineswegs sicher.
hinsichtlich	with regard to / regarding	10	fa5d7b453c6c100d79c9ce74a3bdbe26	Hinsichtlich der Kosten müssen wir noch einmal mit der Geschäftsleitung sprechen.	Hinsichtlich dieses Themas.
mittlerweile	meanwhile / by now	10	592a591423a7d9763f7238156b8854d7	Mittlerweile hat sich die Situation deutlich verbessert und die Wirtschaft erholt sich.	Mittlerweile weiß er es.
sämtlich	all / entire / every single	10	903869a417fe857982f806914758477f	Sämtliche Fenster des Hauses waren geschlossen, obwohl es draußen sehr warm war.	Sämtliche Plätze sind besetzt.
jemals	ever	10	f530aeaf7d5649a16d0ff3ec4cf6807a	Das war das beste Konzert, das ich jemals besucht habe.	Hast du das jemals gemacht?
deswegen	therefore / that's why	10	d9e45fb5e64a8ed0b082ef178cfdbcd3	Er hat hart gearbeitet, deswegen hat er die Beförderung verdient.	Deswegen bin ich hier.
infolge	as a result of	10	c47ffe640e93e7e982c6d2a23dce38f2	Infolge des Sturms mussten mehrere Straßen gesperrt werden.	Infolge der Änderungen.
nochmals	once again	10	0fd9c599b493532f5cd540eb7d8522db	Ich möchte mich nochmals für Ihre Unterstützung bedanken.	Nochmals vielen Dank.
geradezu	virtually / almost / downright	10	86e54e558367427d5de5f04838a92a22	Die Landschaft war geradezu atemberaubend und ließ alle Wanderer staunend stehen bleiben.	Das ist geradezu perfekt.
ausdrücklich	expressly / explicitly	10	812b8f83088f5819d6204de4b10da641	Der Arzt hat ausdrücklich darauf hingewiesen, dass der Patient sich schonen muss.	Das wurde ausdrücklich gesagt.
hinaus	out / beyond	10	1ab772d0e4252dca21692be635ef3d1a	Über das normale Maß hinaus hat er sich für das Projekt engagiert.	Geh hinaus.
herein	in / inside (motion toward speaker)	10	ed8398a5142fe72bba5743fb787c9af7	Kommen Sie herein und nehmen Sie Platz, die Besprechung beginnt gleich.	Komm herein!
herum	around / about	10	4e4eefaca7182c5f87f6942b58ff188d	Die Kinder liefen den ganzen Tag im Garten herum und spielten Fangen.	Schau dich herum.
hinunter	down / downwards	10	98a49bb21b912b226071b41c80fcb4a8	Er blickte vom Turm hinunter auf die Stadt und genoss den weiten Ausblick.	Geh die Treppe hinunter.
entlang	along	10	f93d0c4a4345269334415f75012e82af	Wir gingen die Straße entlang und bewunderten die wunderschönen alten Häuser.	Geh den Fluss entlang.
gegenüber	opposite / across from / toward	10	6d73770a45d88df823951b634bc44909	Das Café gegenüber dem Bahnhof ist bekannt für seinen hervorragenden Kaffee.	Direkt gegenüber.
innerhalb	within / inside	10	a80a4112a719486066e4dcafda350605	Die Arbeit muss innerhalb von drei Tagen erledigt werden, sonst verpassen wir die Frist.	Innerhalb einer Stunde.
außerhalb	outside of	10	c7c91565a0beb71a812ef0147191034d	Das Restaurant liegt außerhalb der Stadt, aber die Fahrt dorthin lohnt sich.	Außerhalb der Öffnungszeiten.
anstatt	instead of	10	0a1601ba9586abf488539d57e50033ee	Anstatt zu arbeiten, verbrachte er den Nachmittag damit, ein Buch zu lesen.	Anstatt hier zu warten.
aufgrund	because of / due to	10	883c20281d93931f5cd74866fd13d9d5	Aufgrund des schlechten Wetters wurde die Veranstaltung ins Gebäude verlegt.	Aufgrund von Reparaturen geschlossen.
mithilfe	with the help of	10	45c3c000a84351d8aadcd288cd73e4ef	Mithilfe eines Wörterbuchs konnte sie den schwierigen Text übersetzen.	Mithilfe des Computers.
abgesehen von	apart from / aside from	10	93ae3ad7e2078317b4c4b6796bc77305	Abgesehen von dem kleinen Kratzer an der Tür war das Auto in einem einwandfreien Zustand.	Abgesehen davon ist alles gut.
im Vergleich zu	compared to	10	9bb7302a2df316303087c5733e2e99dc	Im Vergleich zum letzten Jahr sind die Preise deutlich gestiegen.	Im Vergleich zu dir bin ich groß.
im Gegensatz zu	in contrast to / unlike	10	414058a5434912b84bd04b2f647078ab	Im Gegensatz zu seinem Bruder ist er eher ruhig und zurückhaltend.	Im Gegensatz zu gestern.
in Bezug auf	with regard to / regarding	10	406ea5caa152a945094fa67dd7b9d1e3	In Bezug auf die Qualität gibt es zwischen den beiden Produkten kaum einen Unterschied.	In Bezug auf das Thema.
zum Beispiel	for example	10	71652e536ab28d37557e64aabcd2f60f	Es gibt viele Möglichkeiten, fit zu bleiben, zum Beispiel Schwimmen, Radfahren oder Joggen.	Zum Beispiel das hier.
vor allem	above all / especially	10	4f9cdddc57340514dd89659060f3a040	Vor allem im Winter sollte man auf warme Kleidung und rutschfestes Schuhwerk achten.	Vor allem das ist wichtig.
im Allgemeinen	in general / generally	10	8e291e79c5527fae152105a880623c23	Im Allgemeinen sind die Menschen hier sehr gastfreundlich und hilfsbereit.	Im Allgemeinen stimmt das.
unter anderem	among other things	10	1b9399836d34464b6fd097d31d7fe087	Die Stadt bietet unter anderem ein Schloss, mehrere Museen und einen wunderschönen Botanischen Garten.	Unter anderem deshalb.
auf jeden Fall	in any case / definitely	10	d14f0db4a0cd270a0152a1afb0161428	Auf jeden Fall solltest du dir diesen Film ansehen, er ist wirklich sehenswert.	Auf jeden Fall!
auf keinen Fall	under no circumstances	10	1ea8797d31871a2709b44e5cccc7e3ce	Du solltest auf keinen Fall alleine in den Wald gehen, wenn es schon dunkel ist.	Auf keinen Fall!
bereit	ready / willing	10	ece11e9def7319e36e0fd0b2afb6db98	Bist du bereit für die Prüfung, die morgen stattfindet?	Ich bin bereit.
vollständig	complete / completely	10	59d4aac6b5d8ae3c1480fee229fc485c	Die Unterlagen müssen vollständig ausgefüllt sein.	Das ist vollständig.
üblich	usual / common	10	26090df14c4db83f5f5a1b2e67fe226f	Es ist in Deutschland üblich, bei der Begrüßung die Hand zu geben.	Das ist hier üblich.
bestimmt	certain / definitely	10	d8916ccf7cc02891997623b9e4f1fa76	Er hat bestimmt den Zug verpasst, sonst wäre er schon hier.	Das stimmt bestimmt.
entscheidend	decisive / crucial	10	019215f0b3132845799f384b93370eac	Die entscheidende Frage ist, ob wir genug Budget haben.	Das ist entscheidend.
sofortig	immediate	10	2080990cd41d8a0314dfada2fcb5619d	Wir fordern sofortige Maßnahmen zum Schutz der Umwelt.	Sofortige Hilfe ist nötig.
entsprechend	corresponding / accordingly	10	fbe160c3eeabd0f5eae30b98f8d94a05	Bitte verhalten Sie sich dem Anlass entsprechend und kleiden Sie sich festlich.	Das ist entsprechend teuer.
gegenwärtig	current / present	10	696df2978a52dbc494c2573d130d6e86	Gegenwärtig arbeiten wir an einem neuen Projekt zur Digitalisierung.	Die gegenwärtige Lage.
