hallo	hello / hi	0	598d4c200461b81522a3328565c25f7c	Hallo, schön dich zu sehen, wie war dein Wochenende mit der Familie?	Hallo, wie geht's?
auf Wiedersehen	goodbye	0	4f98ef2cbd2df0a2e9dd07c3762694e6	Auf Wiedersehen und vielen Dank für den schönen Abend bei Ihnen zu Hause.	Auf Wiedersehen!
guten Morgen	good morning	0	4faa741f094b5cd185bf24eec2521115	Guten Morgen, der Kaffee steht schon auf dem Tisch und das Frühstück ist auch bald fertig.	Guten Morgen, Schatz.
guten Abend	good evening	0	7ec2aa39370643a4040e0701a85b6107	Guten Abend, schön, dass Sie heute zu unserem kleinen Empfang gekommen sind, trotz des schlechten Wetters.	Guten Abend, alle zusammen.
gute Nacht	good night	0	7e3d01ffa485d05cd62f8467dc73ff67	Gute Nacht, schlaf gut und träum was Schönes, wir sehen uns morgen früh beim Frühstück wieder.	Gute Nacht, Kinder.
bitte	please / you're welcome	0	c8f17d7403ac5ff2896a713a7175ed19	Könnten Sie mir bitte den Weg zum Bahnhof zeigen, ich kenne mich in dieser Stadt überhaupt nicht aus.	Einen Kaffee, bitte.
danke	thank you	0	eedc18ce8c3cd817f5e321201de03a9f	Vielen Dank für deine Hilfe gestern, ohne dich hätte ich es nie geschafft, alles rechtzeitig fertigzustellen.	Danke schön.
gern geschehen	you're welcome	0	e425d835009dae85652d5305b2d178c6	Gern geschehen, ich helfe dir doch immer gerne, wenn du irgendwelche Probleme mit dem Computer hast.	Gern geschehen.
Entschuldigung	excuse me / sorry	0	5e7fdd568b18c8d7d29e1c827295206d	Entschuldigung, könnten Sie mir bitte sagen, wo der nächste Bahnhof ist, ich bin neu in dieser Stadt.	Entschuldigung, wie spät?
es tut mir leid	I'm sorry	0	9b670490ae088efde3e285c404dde084	Es tut mir wirklich leid für das, was gestern passiert ist, ich wollte dich auf keinen Fall verletzen.	Es tut mir leid.
ja	yes	0	a78c5bf69b40d464b954ef76815c6fa0	Ja, ich bin völlig deiner Meinung und ich möchte auch sehr gerne an diesem Projekt teilnehmen.	Ja, gerne.
nein	no	0	cabab3467223e23dc752e1a979647bd6	Nein, ich kann heute Abend leider nicht kommen, weil ich schon eine andere wichtige Verabredung habe.	Nein, danke.
wie geht's?	how are you?	0	c3b0b35e196ad49d802689c86d2b1c8c	Hallo, wie geht's dir denn so, ich habe dich schon eine ganze Weile nicht mehr gesehen?	Hallo, wie geht's?
mir geht's gut	I'm fine	0	fa34911ff9144ce8d1e38c1f220bde0b	Mir geht's gut, danke der Nachfrage, auch wenn ich wegen der Arbeit ein bisschen müde bin.	Mir geht's gut.
wie heißt du?	what's your name? (informal)	0	149b66f651455763aa0a7a0ede2d3dba	Freut mich, dich kennenzulernen, wie heißt du und woher kommst du eigentlich genau?	Wie heißt du?
ich heiße	my name is	0	46d661123e5fecbe5669cb19c1cd922a	Ich heiße Thomas und komme aus München, aber jetzt wohne ich in Berlin wegen der Arbeit.	Ich heiße Anna.
freut mich	nice to meet you	0	69c15dc27fa4ded34c1534e470274b96	Freut mich sehr, Sie kennenzulernen, ich habe schon viel Gutes über Sie von unseren gemeinsamen Freunden gehört.	Freut mich sehr.
sprechen Sie Englisch?	do you speak English? (formal)	0	71b9ed7f2000d93ef902c89a61136e21	Entschuldigung, sprechen Sie zufällig Englisch? Mein Deutsch ist noch nicht besonders gut.	Sprechen Sie Englisch?
ich verstehe nicht	I don't understand	0	192a763e6d771826c9e3c910c23ff412	Entschuldigung, ich verstehe nicht, was Sie sagen, könnten Sie bitte etwas langsamer sprechen?	Ich verstehe nicht.
ich weiß nicht	I don't know	0	1a5fdd532acd1d93ff49ae3579fecd6e	Ich weiß es wirklich nicht, tut mir leid, aber du kannst es ja mal bei jemand anderem versuchen.	Ich weiß nicht.
Hilfe!	help!	0	00852a408cfae9cc678a9a0b96f73386	Hilfe! Es gab einen Unfall auf der Hauptstraße, jemand ist verletzt, ruft schnell einen Krankenwagen!	Hilfe, schnell!
sprechen Sie bitte langsamer	please speak more slowly	0	061316300910dc04f5b586e44f8d94ee	Entschuldigung, sprechen Sie bitte langsamer, ich lerne erst seit Kurzem Deutsch.	Bitte langsamer.
können Sie das wiederholen?	can you repeat that? (formal)	0	97615b1fa8121e6765f2d8afdb954082	Entschuldigung, können Sie das bitte wiederholen? Ich habe Sie wegen des Lärms nicht verstanden.	Bitte wiederholen?
wie sagt man?	how do you say?	0	5e7e7b9bb18c524b8b7b89d9f919655c	Entschuldigung, wie sagt man dieses Wort auf Deutsch? Ich finde es in meinem Wörterbuch nicht.	Wie sagt man das?
wo	where	0	e0a0862398ccf49afa6c809d3832915c	Wo wohnst du jetzt und wo arbeitest du normalerweise unter der Woche?	Wo bist du?
wann	when	0	5bc0791352002fc5316b9e59022e1513	Wann kommst du heute Abend nach Hause, dann mache ich dir dein Lieblingsessen?	Wann fährst du?
warum	why	0	d24ddce369392f6e1d6dcf62e8c0ae3a	Warum bist du gestern Abend nicht zu Marias Geburtstagsfeier gekommen?	Warum nicht?
wie	how / as	0	3e413f53d9f7c57b7250e9515a8d0d4d	Wie geht es dir heute und wie war dein Arbeitstag bisher so?	Wie geht's?
