der Mond	the moon	2	00a5be9d9e1ea33c071c95edfad05fb3	Der Mond, der in dieser Nacht besonders hell am Himmel leuchtete, spiegelte sich im stillen Wasser des Sees wider.	Der Mond ist heute voll.
der Stern	the star	2	542c3cefc03ebfd8bf28cb4f608bf17d	Als die Kinder den hellen Stern am Himmel entdeckten, erzählte ihnen die Großmutter.	Ich sehe einen Stern.
die Wolke	the cloud	2	e08f6c73ec135a569ec266aeb47e839a	Die dunkle Wolke, die sich langsam über der Stadt zusammenzog, kündigte ein Gewitter an.	Eine Wolke verdeckt die Sonne.
der Regen	the rain	2	292e2322fb430a0ce2e62b95d18931d9	Der Regen, der seit drei Tagen ununterbrochen fiel, hatte dazu geführt, dass mehrere Straßen überschwemmt wurden.	Der Regen hört bald auf.
der Schnee	the snow	2	36f13aa5d6a88cd8e61ecdf495bb7b63	Der Schnee, der über Nacht gefallen war, hatte die ganze Landschaft in ein weißes Winterwunderland verwandelt.	Der Schnee ist weiß.
der Wind	the wind	2	24b3a1d8dcbcbf13bea522f78bf25acf	Der starke Wind, der aus dem Norden kam und immer stärker wurde, zwang die Segler, sofort in den Hafen zurückzukehren.	Der Wind ist kalt heute.
die Luft	the air	2	a253aa512c28449bddf0c95c1e047ff1	Die frische Luft in den Bergen tat ihr so gut, dass sie beschloss, öfter in die Berge zu fahren.	Die Luft ist frisch.
die Farbe	the color	2	f609bcf04b9973c400c449b465230f25	Die Farbe der Wände wurde so oft gewechselt, dass niemand mehr wusste.	Welche Farbe magst du?
rot	red	2	f5a9810f4a1a3e5524048e86b541ef42	Die roten Rosen, die er ihr zum Valentinstag geschenkt hatte, waren so leuchtend rot.	Die Rose ist rot.
blau	blue	2	23d9ed5f5069027232acfd6ca2b29608	Der blaue Himmel, der sich nach dem langen Regen endlich zeigte, war so strahlend blau, dass alle nach draußen gingen.	Der Himmel ist blau.
grün	green	2	4b89b3e5f768fef681612195aa8ff3d4	Die grünen Wiesen, die sich bis zum Horizont erstreckten, leuchteten so intensiv grün, dass man glaubte.	Das Gras ist grün.
gelb	yellow	2	4f98a62c559543927a1d9ec92dc33837	Die gelben Blätter, die von den Bäumen fielen, bedeckten den Boden so dicht, dass alles gelb aussah.	Die Banane ist gelb.
weiß	white	2	1287c2713e5039643b4154a2911016a2	Das weiße Kleid, das sie für die Hochzeit ausgesucht hatte, war so strahlend weiß, dass alle Gäste beeindruckt waren.	Der Schnee ist weiß.
schwarz	black	2	db03988f8f62323ced879daaa0dc650d	Die schwarze Katze, die jede Nacht durch den Garten schlich, wurde von den Nachbarn oft gesehen.	Die Katze ist schwarz.
braun	brown	2	eb0d2e0a26c415a0b443677bddb3f3f4	Der braune Bär, der im Zoo lebte und dessen Fell im Sonnenlicht braun glänzte, war bei den Besuchern besonders beliebt.	Der Hund ist braun.
grau	gray	2	83aa221f0b2aa93a8342784abaf15fb6	An dem grauen Novembertag, an dem der Himmel so grau war, dass man die Sonne nicht sehen konnte.	Der Himmel ist grau.
rosa	pink	2	6f0c48b4bc9b010288366031c846cdab	Das rosa Kleid, das die kleine Tochter zu ihrem Geburtstag geschenkt bekommen hatte, war ihr so lieb.	Die Blume ist rosa.
die Zahl	the number	2	bfde101a2aa56c6c3fe1709c5aaa95ef	Die Zahl der Besucher war in diesem Jahr so hoch, dass die Organisatoren eine größere Halle hätten buchen müssen.	Nenne mir eine Zahl.
eins	one	2	8b52cbd54e32701d9611206393042461	Wenn man nur noch eins der beiden Angebote wählen kann, sollte man sich gut überlegen, welches eins das richtige ist.	Eins und eins ist zwei.
zwei	two	2	48206fb45a53ae1351369ce7c56adad0	Nachdem zwei Stunden vergangen waren und immer noch zwei Aufgaben offen standen, beschloss er, um Hilfe zu bitten.	Ich habe zwei Katzen.
drei	three	2	8abfeda1651ef1bbe1fc4cf4bd227e43	In den letzten drei Monaten, in denen drei verschiedene Teams am Projekt gearbeitet hatten.	Ich habe drei Brüder.
vier	four	2	30c627f781b98249916b69a2367d8085	Die vier Jahreszeiten, von denen jede ihre eigenen vier Besonderheiten hat.	Das Haus hat vier Zimmer.
fünf	five	2	aba750fce33ffe5424e13b00c6629631	Obwohl fünf Bewerber eingeladen worden waren, kamen nur drei zum Vorstellungsgespräch.	Ich arbeite fünf Tage die Woche.
sechs	six	2	a4884f64e94ad09446451b0813b31574	Seit sechs Wochen arbeitet er an dem Projekt, und es werden wohl noch mindestens sechs weitere Wochen vergehen.	Es ist sechs Uhr.
sieben	seven	2	6fbcba0cba99c109fc97cedd256dc4f9	Das Märchen von den sieben Zwergen, das seit Generationen erzählt wird, begeistert noch heute Kinder.	In einer Woche sind sieben Tage.
acht	eight	2	3066ba982cda353a69bfd1755dd75f0d	Der Kurs, der um acht Uhr morgens beginnt, dauert bis acht Uhr abends, was für die Teilnehmer sehr anstrengend ist.	Ich stehe um acht Uhr auf.
neun	nine	2	a9d7640563503093dc268ecaa3b6bec8	Als die Uhr neun schlug und neun Kinder immer noch auf dem Spielplatz spielten.	Es ist neun Uhr.
zehn	ten	2	8cc96689cdc0f6e629e0a40e75748fed	Zehn Jahre sind vergangen, seit wir uns das letzte Mal gesehen haben.	Ich zähle bis zehn.
hundert	hundred	2	62dd03635aa032a2a49f3a3845d93632	Obwohl hundert Gäste eingeladen worden waren, kamen am Ende über hundert Personen.	Es kostet hundert Euro.
tausend	thousand	2	db9d64eb403ae22843e0ed2eee1656ea	Die Stadt, die bereits vor tausend Jahren gegründet worden war.	Tausend Dank für deine Hilfe!
der Morgen	the morning	2	116fd8f8a7f4ab1eb54bdc0aed3958dd	Am Morgen, als die ersten Sonnenstrahlen durch das Fenster fielen, genoss er den ruhigen Morgen mit einer Tasse Kaffee.	Am Morgen trinke ich Kaffee.
der Mittag	noon; midday	2	6e7b8e120f5b082c13cfa4b936d40c9a	Am Mittag wurde es so heiß, dass alle beschlossen.	Wir essen um Mittag.
der Abend	the evening	2	9231067c6950adeb453a199bd7f543a3	Am Abend, nachdem die Sonne untergegangen war, versammelten sich alle auf der Terrasse.	Guten Abend!
die Stunde	the hour	2	7e50b783c57756a906dbb00fc06dbfef	Nachdem eine ganze Stunde vergangen war, ohne dass jemand gekommen wäre, beschloss sie.	Die Stunde hat sechzig Minuten.
